United States,Jul 28 2020,4436953
United States,Jul 29 2020,4502083
United States,Jul 30 2020,4569229
United States,Jul 31 2020,4638047
United States,Aug  1 2020,4694463
United States,Aug  2 2020,4745921
United States,Aug  3 2020,4791226
United States,Aug  4 2020,4843143
United States,Aug  5 2020,4899394
United States,Aug  6 2020,4954552
United States,Aug  7 2020,5016694
United States,Aug  8 2020,5068775
United States,Aug  9 2020,5115134
United States,Aug 10 2020,5159280
United States,Aug 11 2020,5218469
United States,Aug 12 2020,5274013
United States,Aug 13 2020,5326165
United States,Aug 14 2020,5382404
United States,Aug 15 2020,5433969
United States,Aug 16 2020,5475880
United States,Aug 17 2020,5517699
United States,Aug 18 2020,5559417
United States,Aug 19 2020,5606709
United States,Aug 20 2020,5653780
United States,Aug 21 2020,5701485
United States,Aug 22 2020,5743324
United States,Aug 23 2020,5780405
United States,Aug 24 2020,5816431
United States,Aug 25 2020,5857364
United States,Aug 26 2020,5904859
United States,Aug 27 2020,5952087
United States,Aug 28 2020,5999029
United States,Aug 29 2020,6040047
United States,Aug 30 2020,6076680
United States,Aug 31 2020,6116243
United States,Sep  1 2020,6155084
United States,Sep  2 2020,6199583
United States,Sep  3 2020,6245154
United States,Sep  4 2020,6296448
United States,Sep  5 2020,6337753
United States,Sep  6 2020,6371742
United States,Sep  7 2020,6396331
United States,Sep  8 2020,6424951
United States,Sep  9 2020,6460517
United States,Sep 10 2020,6499619
United States,Sep 11 2020,6544216
United States,Sep 12 2020,6584253
United States,Sep 13 2020,6617146
United States,Sep 14 2020,6651908
United States,Sep 15 2020,6689138
United States,Sep 16 2020,6734063
United States,Sep 17 2020,6779458
United States,Sep 18 2020,6827647
United States,Sep 19 2020,6870020
United States,Sep 20 2020,6904295
United States,Sep 21 2020,6945932
United States,Sep 22 2020,6996040
United States,Sep 23 2020,7038991
United States,Sep 24 2020,7085400
United States,Sep 25 2020,7135622
United States,Sep 26 2020,7178387
United States,Sep 27 2020,7213766
United States,Sep 28 2020,7252930
United States,Sep 29 2020,7291872
United States,Sep 30 2020,7338443
United States,Oct  1 2020,7385932
United States,Oct  2 2020,7437090
United States,Oct  3 2020,7484834
United States,Oct  4 2020,7520485
United States,Oct  5 2020,7562090
United States,Oct  6 2020,7604078
United States,Oct  7 2020,7658872
United States,Oct  8 2020,7714536
United States,Oct  9 2020,7773633
United States,Oct 10 2020,7827550
United States,Oct 11 2020,7872497
United States,Oct 12 2020,7922270
United States,Oct 13 2020,7973083
United States,Oct 14 2020,8031288
United States,Oct 15 2020,8094687
United States,Oct 16 2020,8164268
United States,Oct 17 2020,8218589
United States,Oct 18 2020,8267581
United States,Oct 19 2020,8329765
United States,Oct 20 2020,8388743
United States,Oct 21 2020,8459310
United States,Oct 22 2020,8534346
United States,Oct 23 2020,8617524
United States,Oct 24 2020,8693913
United States,Oct 25 2020,8759847
United States,Oct 26 2020,8830024
United States,Oct 27 2020,8905851
United States,Oct 28 2020,8991282
United States,Oct 29 2020,9082996
United States,Oct 30 2020,9181045
United States,Oct 31 2020,9274321
United States,Nov  1 2020,9416170
United States,Nov  2 2020,9503370
United States,Nov  3 2020,9602481
United States,Nov  4 2020,9718465
United States,Nov  5 2020,9842248
United States,Nov  6 2020,9976805
United States,Nov  7 2020,10106048
United States,Nov  8 2020,10218109
United States,Nov  9 2020,10343194
United States,Nov 10 2020,10491294
United States,Nov 11 2020,10645401
United States,Nov 12 2020,10809315
United States,Nov 13 2020,10987846
United States,Nov 14 2020,11151649
United States,Nov 15 2020,11291705
United States,Nov 16 2020,11444192
United States,Nov 17 2020,11612192
United States,Nov 18 2020,11785021
United States,Nov 19 2020,11975317
United States,Nov 20 2020,12170464
United States,Nov 21 2020,12343934
United States,Nov 22 2020,12494860
United States,Nov 23 2020,12655591
United States,Nov 24 2020,12831523
United States,Nov 25 2020,13027060
United States,Nov 26 2020,13172090
United States,Nov 27 2020,13336484
United States,Nov 28 2020,13481203
United States,Nov 29 2020,13622522
United States,Nov 30 2020,13776420
United States,Dec  1 2020,13968968
United States,Dec  2 2020,14180385
United States,Dec  3 2020,14399304
United States,Dec  4 2020,14624769
United States,Dec  5 2020,14830551
United States,Dec  6 2020,15007889
United States,Dec  7 2020,15194440
United States,Dec  8 2020,15421005
United States,Dec  9 2020,15643554
United States,Dec 10 2020,15852440
United States,Dec 11 2020,16101207
